Date,Open,High,Low,Close,Adj Close,Volume
1/29/21,84500,85000,82000,82000,76635.60156,39615978
2/1/21,81700,83400,81000,83000,77570.1875,28046832
2/2/21,84100,86400,83700,84400,78878.61719,26302077
2/3/21,84800,85400,83400,84600,79065.51563,22112205
2/4/21,83500,83800,82100,82500,77102.90625,24171688
2/5/21,83100,84000,82500,83500,78037.48438,18036835
2/8/21,83800,84200,83000,83000,77570.1875,15338765
2/9/21,84000,84800,82700,82700,77289.8125,20898332
2/10/21,82600,82600,81600,81600,76261.78906,23025766
2/15/21,83800,84500,83300,84200,78691.6875,23529706
2/16/21,84500,86000,84200,84900,79345.89063,20483100
2/17/21,83900,84200,83000,83200,77757.10156,18307735
2/18/21,83200,83600,82100,82100,76729.08594,21327683
2/19/21,82300,82800,81000,82600,77196.35938,25880879
2/22/21,83800,84200,82200,82200,76822.52344,25419886
2/23/21,81200,82900,81100,82000,76635.60156,20587314
2/24/21,81800,83600,81300,82000,76635.60156,26807651
2/25/21,84000,85400,83000,85300,79719.73438,34155986
2/26/21,82800,83400,82000,82500,77102.90625,38520800
3/2/21,85100,85300,83000,83600,78130.9375,33498180
3/3/21,83500,84000,82800,84000,78504.77344,19882132
3/4/21,82600,83200,82200,82400,77009.46094,24348331
3/5/21,81100,82600,81100,82100,76729.08594,20508971
3/8/21,82900,83000,81600,82000,76635.60156,17641256
3/9/21,81400,81900,80600,81400,76074.86719,25420764
3/10/21,82400,82500,80700,80900,75607.57031,20038422
3/11/21,81000,82500,81000,82000,76635.60156,23818297
3/12/21,83100,83500,82400,82800,77383.28125,13530573
3/15/21,82800,82900,81800,81800,76448.69531,13735798
3/16/21,82200,83000,82100,82800,77383.28125,12293537
3/17/21,82800,82900,82000,82300,76915.98438,11625146
3/18/21,82800,83800,82600,82900,77476.73438,18585244
3/19/21,82100,82500,81800,81900,76542.16406,15869700
3/22/21,82000,82300,81700,82000,76635.60156,12670506
3/23/21,82600,82900,81800,81800,76448.69531,13299907
3/24/21,81000,81600,80700,81000,75701.03906,17926638
3/25/21,81000,82100,80800,81200,75887.94531,14758826
3/26/21,81400,81600,81000,81500,76168.32031,12845778
3/29/21,81700,81700,81000,81600,76261.78906,14952134
3/30/21,81600,82300,81300,82200,77163.90625,13121698
3/31/21,82400,82700,81400,81400,76412.91406,17240518
4/1/21,82500,83000,82000,82900,77821.00781,18676461
4/2/21,84000,85200,83900,84800,79604.60938,22997538
4/5/21,85800,86000,84800,85400,80167.85156,16255990
4/6/21,86200,86200,85100,86000,80731.08594,19042023
4/7/21,86100,86200,85400,85600,80355.60156,17885538
4/8/21,85700,85700,84100,84700,79510.75,19244259
4/9/21,84700,84900,83400,83600,78478.13281,18193707
4/12/21,84100,84100,83100,83200,78102.64063,12915282
4/13/21,83000,84500,82800,84000,78853.63281,15238206
4/14/21,84000,84300,83400,84000,78853.63281,13794652
4/15/21,83700,84500,83400,84100,78947.5,16377412
4/16/21,84700,84700,83600,83900,78759.75,15429522
4/19/21,83800,84000,83300,83300,78196.50781,15287311
4/20/21,83300,84000,83100,83900,78759.75,15521965
4/21/21,83300,83500,82500,82600,77539.39063,21636079
4/22/21,82900,83000,82400,82400,77351.65625,13934746
4/23/21,81900,82900,81600,82800,77727.14063,17805080
4/26/21,82900,83500,82600,83500,78384.26563,15489938
4/27/21,83200,83300,82500,82900,77821.00781,12941533
4/28/21,83200,83200,82100,82100,77070.03125,15596759
4/29/21,82400,82500,81500,81700,76694.55469,20000973
4/30/21,81900,82100,81500,81500,76506.78906,18673197
5/3/21,81000,82400,81000,81700,76694.55469,15710336
5/4/21,81900,82600,81800,82600,77539.39063,12532550
5/6/21,81700,82300,81700,82300,77257.77344,17047511
5/7/21,81800,82100,81500,81900,76882.28125,14154882
5/10/21,82300,83500,81800,83200,78102.64063,19385027
5/11/21,82500,82600,81100,81200,76225.16406,28996680
5/12/21,80800,81200,79800,80000,75098.70313,35812268
5/13/21,78900,79600,78400,78500,73690.58594,31490096
5/14/21,79000,80300,78900,80100,75192.57031,16450920
5/17/21,80800,80900,79200,79600,74723.20313,17740855
5/18/21,79600,80000,79100,79600,74723.20313,17494407
5/20/21,79400,79700,79100,79500,74629.32813,16541828
5/21/21,80100,81500,79800,80100,75192.57031,20961714
5/24/21,80100,80400,79500,79700,74817.07031,13398666
5/25/21,80000,80400,79800,79900,75004.8125,13628942
5/26/21,80400,80500,79700,79800,74910.94531,11984359
5/27/21,80000,80000,79100,79600,74723.20313,23198510
5/28/21,79800,80400,79400,80100,75192.57031,12360199
5/31/21,80300,80600,79600,80500,75568.05469,13321324
6/1/21,80500,81300,80100,80600,75661.92188,14058401
6/2/21,80400,81400,80300,80800,75849.67969,16414644
6/3/21,81300,83000,81100,82800,77727.14063,29546007
6/4/21,82700,82700,81500,82200,77163.90625,18112259
6/7/21,82700,82800,81600,81900,76882.28125,16496197
6/8/21,82300,82600,81800,81900,76882.28125,12781226
6/9/21,81500,82000,81100,81100,76131.28125,14908823
6/10/21,81300,81400,80900,81000,76037.42969,17586995
6/11/21,81200,81700,80700,81000,76037.42969,14087962
6/14/21,80800,80900,80500,80500,75568.05469,10550078
6/15/21,80900,81200,80600,80900,75943.54688,10075685
6/16/21,81500,81900,81100,81800,76788.41406,14999855
6/17/21,81100,81300,80700,80900,75943.54688,14007385
6/18/21,81100,81100,80500,80500,75568.05469,14916721
6/21/21,79700,80000,79600,79900,75004.8125,16063340
6/22/21,80200,80300,79900,80000,75098.70313,11773365
6/23/21,80500,80600,79900,80100,75192.57031,13856548
6/24/21,80400,81400,80100,81200,76225.16406,18771080
6/25/21,81500,81900,81200,81600,76600.67188,13481405
6/28/21,81700,82000,81600,81900,76882.28125,11578529
6/29/21,81900,82100,80800,81000,76374.07031,15744317
6/30/21,81100,81400,80700,80700,76091.19531,13288643
7/1/21,80500,80600,80000,80100,75525.47656,13382882
7/2/21,80000,80400,79900,80000,75431.17969,8753097
7/5/21,80100,80800,80000,80400,75808.32031,8330969
7/6/21,80600,81200,80500,81200,76562.65625,12131651
7/7/21,81200,81300,80300,80800,76185.48438,15992202
7/8/21,81100,81200,79900,79900,75336.89844,16660998
7/9/21,79600,79800,79000,79400,74865.44531,22720577
7/12/21,79900,80000,79500,79700,75148.3125,9768108
7/13/21,80000,80200,79800,79800,75242.60156,9863450
7/14/21,79400,79600,79100,79500,74959.73438,11575636
7/15/21,79800,80600,79500,80600,75996.89844,13766279
7/16/21,80100,80100,79500,79800,75242.60156,10859399
7/19/21,79100,79200,78800,79000,74488.29688,13155414
7/20/21,78500,79000,78400,79000,74488.29688,12456646
7/21/21,79000,79100,78500,78500,74016.84375,12355296
7/22/21,79000,79800,78900,79700,75148.3125,12618790
7/23/21,79700,79900,79200,79300,74771.14844,9098910
7/26/21,79400,79500,78800,78800,74299.71094,10040975
7/27/21,79200,79400,78500,78500,74016.84375,11427693
7/28/21,78300,79200,78100,79200,74676.85938,12743417
7/29/21,78800,79400,78800,79000,74488.29688,14360453
7/30/21,78900,78900,78500,78500,74016.84375,13823411
8/2/21,79200,79500,78700,79300,74771.14844,11739124
8/3/21,79400,81400,79300,81400,76751.22656,24339360
8/4/21,82200,83100,81800,82900,78165.55469,25642368
8/5/21,83300,83300,82000,82100,77411.25,18485469
8/6/21,81900,82500,81300,81500,76845.51563,13342623
8/9/21,81500,82300,80900,81500,76845.51563,15522581
8/10/21,82300,82400,80100,80200,75619.76563,20362639
8/11/21,79600,79800,78500,78500,74016.84375,30241137
8/12/21,77100,78200,76900,77000,72602.5,42365223
8/13/21,75800,76000,74100,74400,70150.98438,61270643
8/17/21,74000,75100,74000,74200,69962.42188,30944847
8/18/21,73900,74600,73100,73900,69679.53906,29192631
8/19/21,73500,74400,73100,73100,68925.25,22166298
8/20/21,73500,73900,72500,72700,68548.08594,22364803
8/23/21,73300,74000,73000,73300,69113.82031,19384648
8/24/21,73900,75700,73900,75600,71282.46875,21016913
8/25/21,76200,76600,74900,75700,71376.75,22319664
8/26/21,76100,76200,74600,74600,70339.5625,16671494
8/27/21,74300,75000,73800,74300,70056.71094,15172748
8/30/21,75400,75500,74200,74600,70339.5625,12686999
8/31/21,74900,76700,74300,76700,72319.64063,24630370
9/1/21,76700,77100,75900,76800,72413.91406,16114775
9/2/21,76800,76800,75700,76000,71659.61719,15347486
9/3/21,76400,76700,76000,76600,72225.34375,12096419
9/6/21,76800,77600,76600,77300,72885.375,12861180
9/7/21,77100,77100,75900,76100,71753.90625,13239401
9/8/21,76000,76400,75600,76300,71942.48438,11798147
9/9/21,76400,76600,75000,75300,70999.60938,17600770
9/10/21,75300,75600,74800,75300,70999.60938,10103212
9/13/21,75200,76300,75100,76300,71942.48438,11397775
9/14/21,77100,77700,76600,76600,72225.34375,18167057
9/15/21,77400,77400,76400,77000,72602.5,12829128
9/16/21,77300,77400,76100,76100,71753.90625,13067622
9/17/21,76300,77200,75900,77200,72791.09375,16289502
9/23/21,77500,77600,76800,77400,72979.66406,17055590
9/24/21,77600,77700,77100,77300,72885.375,12247274
9/27/21,77300,77700,77000,77700,73262.53125,11699798
9/28/21,77700,77800,76200,76300,71942.48438,15406382
9/29/21,74800,75300,73800,74100,70200.26563,23992458
9/30/21,74300,74800,73700,74100,70200.26563,19919361
10/1/21,73900,74000,72900,73200,69347.625,15803395
10/5/21,73000,73000,71400,72200,68400.24219,24013921
10/6/21,72600,72800,71200,71300,67547.63281,18956962
10/7/21,71600,72100,71300,71600,67831.84375,13683532
10/8/21,72300,72400,71500,71500,67737.10156,14043287
10/12/21,70700,70900,68700,69000,65368.67578,31001484
10/13/21,68700,69600,68300,68800,65179.1875,24172015
10/14/21,69000,69800,68800,69400,65747.63281,19520641
10/15/21,70200,71000,70000,70100,66410.78125,18051612
10/18/21,70200,70300,69200,70200,66505.5,13486391
10/19/21,70800,71000,70400,70600,66884.46875,9507991
10/20/21,70700,71000,70200,70300,66600.25,10151638
10/21/21,70300,70600,70000,70200,66505.5,10891094
10/22/21,70000,70700,70000,70400,66694.99219,8395448
10/25/21,69900,70600,69500,70200,66505.5,10029621
10/26/21,70600,71500,70400,71100,67358.15625,10528252
10/27/21,71000,71000,70000,70100,66410.78125,10295316
10/28/21,69500,72200,69500,70700,66979.1875,20644902
10/29/21,71200,71600,69700,69800,66126.5625,17016151
11/1/21,70200,70600,69900,69900,66221.30469,11503729
11/2/21,70800,72200,70700,71500,67737.10156,16812570
11/3/21,71700,71700,70100,70400,66694.99219,12770428
11/4/21,71200,71600,70500,70600,66884.46875,11818987
11/5/21,71600,71600,70200,70200,66505.5,12667743
11/8/21,70400,70600,69800,70600,66884.46875,11121981
11/9/21,70300,71000,70100,70500,66789.71875,11159589
11/10/21,70300,70900,70200,70200,66505.5,9422009
11/11/21,69900,70000,69600,69900,66221.30469,11489122
11/12/21,70200,70900,69900,70600,66884.46875,10087450
11/15/21,71700,71900,70900,71400,67642.35938,12420710
11/16/21,71500,72000,71300,71300,67547.63281,10919239
11/17/21,71300,71600,70600,70700,66979.1875,11027606
11/18/21,70700,71000,70200,70200,66505.5,10144957
11/19/21,70400,71400,70100,71200,67452.875,11954728
11/22/21,73300,75200,73000,74900,70958.16406,27506623
11/23/21,76000,76000,74500,75300,71337.125,22029195
11/24/21,76000,76200,74100,74800,70863.42188,15652305
11/25/21,75100,75100,73600,73700,69821.3125,12559258
11/26/21,73500,74100,72000,72300,68494.98438,13002242
11/29/21,71700,73000,71400,72300,68494.98438,16682559
11/30/21,73200,73900,70500,71300,67547.63281,30364841
12/1/21,72000,74800,71600,74400,70484.46875,21954856
12/2/21,73900,75800,73800,75800,71810.82031,23652940
12/3/21,75600,76000,74100,75600,71621.32813,18330240
12/6/21,75100,76700,74900,76300,72284.48438,16391250
12/7/21,76100,77700,75600,77400,73326.59375,19232453
12/8/21,78300,78600,77100,77400,73326.59375,21558340
12/9/21,77400,78200,77000,78200,74084.49219,21604528
12/10/21,77400,77600,76800,76900,72852.90625,9155219
12/13/21,77200,78300,76500,76800,72758.15625,15038750
12/14/21,76500,77200,76200,77000,72947.64063,10976660
12/15/21,76400,77600,76300,77600,73516.07031,9584939
12/16/21,78500,78500,77400,77800,73705.55469,11996128
12/17/21,76800,78000,76800,78000,73895.03125,13108479
12/20/21,77600,77800,76800,77100,73042.38281,11264375
12/21/21,77900,78300,77500,78100,73989.74219,14245298
12/22/21,78900,79400,78800,79400,75221.34375,17105892
12/23/21,79800,80000,79300,79900,75695.03125,13577498
12/24/21,80200,80800,80200,80500,76263.4375,12086380
12/27/21,80600,80600,79800,80200,75979.24219,10783368
12/28/21,80200,80400,79700,80300,76073.98438,18226325
12/29/21,80200,80200,78500,78800,74990.04688,19794795
12/30/21,78900,79500,78100,78300,74514.21094,14236700
1/4/22,78800,79200,78300,78700,74894.875,12427416
1/5/22,78800,79000,76400,77400,73657.72656,25470640
1/6/22,76700,77600,76600,76900,73181.90625,12931954
1/7/22,78100,78400,77400,78300,74514.21094,15163757
1/10/22,78100,78100,77100,78000,74228.72656,9947422
1/11/22,78400,79000,78000,78900,75085.20313,13221123
1/12/22,79500,79600,78600,78900,75085.20313,11000502
1/13/22,79300,79300,77900,77900,74133.5625,13889401
1/14/22,77700,78100,77100,77300,73562.57031,10096725
1/17/22,77600,77800,76900,77500,73752.89063,8785122
1/18/22,77600,77800,76600,77000,73277.0625,9592788
1/19/22,76500,76900,76100,76300,72610.91406,10598290
1/20/22,76200,76700,75900,76500,72801.25781,9708168
1/21/22,75800,75800,74700,75600,71944.76563,15774888
1/24/22,75400,75800,74700,75100,71468.92969,13691134
1/25/22,74800,75000,73200,74000,70422.125,17766704
1/26/22,74000,74000,74000,74000,70422.125,0
1/27/22,73800,74000,71300,71300,67852.67188,22274777
1/28/22,71300,73700,71200,73300,69755.96875,21367447
2/3/22,74900,74900,73300,73300,69755.96875,17744721
2/4/22,74300,74600,73400,74000,70422.125,12730034
2/7/22,73500,73600,72400,73000,69470.46094,14240838
2/8/22,73000,73000,73000,73000,69470.46094,0
2/9/22,73000,73000,73000,73000,69470.46094,0
2/10/22,75600,75800,74700,75400,71754.42969,17746033
2/11/22,75000,75500,74600,74900,71278.60938,12205407
2/14/22,74400,74500,73100,73700,70136.61719,13993255
2/15/22,74100,74200,73100,73700,70136.61719,9320365
2/16/22,74600,74900,74200,74800,71183.42969,10767386
2/17/22,75000,75600,74500,75000,71373.77344,13605382
2/18/22,74600,74800,73700,74300,70707.61719,10122226
2/21/22,74300,74300,74300,74300,70707.61719,0
2/22/22,74300,74300,74300,74300,70707.61719,0
2/23/22,74300,74300,74300,74300,70707.61719,0
2/24/22,72300,72300,71300,71500,68042.99219,15759283
2/25/22,72100,72600,71900,71900,68423.67969,13168484
2/28/22,71900,71900,71900,71900,68423.67969,0
3/2/22,72300,72400,71500,71700,68233.32813,12481430
3/3/22,72300,73100,72200,72900,69375.30469,13232638
3/4/22,72900,72900,72900,72900,69375.30469,0
3/7/22,70000,70600,69900,70100,66710.6875,18617138
3/8/22,68800,70000,68700,69500,66139.69531,15828269
3/10/22,69500,69500,69500,69500,66139.69531,0
3/11/22,70500,70700,69700,70000,66615.50781,15787655
3/14/22,70000,70200,69600,70200,66805.83594,9040993
3/15/22,70200,70200,70200,70200,66805.83594,0
3/16/22,70200,70500,69700,70400,66996.17969,10175750
3/17/22,70400,70400,70400,70400,66996.17969,0
3/18/22,70600,70900,70200,70700,67281.66406,14410038
3/21/22,70900,71000,69900,69900,66520.35156,11169002
3/22/22,69900,70500,69900,70300,66901.01563,9402666
3/23/22,70600,71200,70300,70500,67091.33594,12398025
3/24/22,69600,70300,69600,69800,66425.1875,37943357
3/25/22,70100,70200,69600,69800,66425.1875,12986010
3/28/22,69500,69900,69200,69700,66330.02344,12619289
3/29/22,70000,70300,69800,70200,66805.83594,13686208
3/30/22,70300,70500,69800,69900,66864.20313,12670187
3/31/22,69900,70200,69600,69600,66577.21875,12510366
4/1/22,69500,69500,69000,69100,66098.94531,15916846
4/4/22,68900,69300,68600,69300,66290.25781,11107905
4/5/22,69400,69600,69100,69200,66194.60938,8467248
4/6/22,68600,68800,68500,68500,65524.99609,15517308
4/7/22,68500,68500,68000,68000,65046.70703,20683327
4/8/22,68100,68300,67700,67800,64855.41016,15453191
4/11/22,67800,68100,67400,67900,64951.0625,12263735
4/12/22,67600,67700,67000,67000,64090.14844,13924389
4/13/22,67300,69000,67200,68700,65716.3125,17378619
4/14/22,68700,68700,67500,67500,64568.43359,16409494
4/15/22,67200,67300,66500,66600,63707.51563,13176415
4/18/22,66500,67100,66100,66700,63803.18359,10119203
4/19/22,67100,68000,67000,67300,64377.11719,12959434
4/20/22,67000,67400,66500,67400,64472.78906,16693293
4/21/22,67600,68300,67500,67700,64759.75,12847448
4/22/22,67200,67300,66700,67000,64090.14844,11791478
4/25/22,66500,66700,66300,66300,63420.54297,11016474
4/26/22,66400,66700,66100,66100,63229.23828,12946923
4/27/22,65400,65500,64900,65000,62177.01172,18122084
4/28/22,65400,65500,64500,64800,61985.69922,16895527
4/29/22,65100,67600,65000,67400,64472.78906,26190390
5/2/22,66600,67600,66500,67300,64377.11719,14106184
5/3/22,67400,68400,67300,67500,64568.43359,14168875
5/4/22,68000,68400,67500,67900,64951.0625,11505248
5/6/22,67000,67100,66500,66500,63611.85938,14356156
5/10/22,65900,66300,65300,65700,62846.60938,17235605
5/11/22,65500,66300,65200,65700,62846.60938,12330920
5/12/22,65200,65500,64900,64900,62081.35156,16414188
5/13/22,65300,66700,65200,66500,63611.85938,14551536
5/16/22,67100,67400,66100,66300,63420.54297,11937555
5/17/22,66600,67900,66600,67600,64664.08984,15680447
5/18/22,68300,68700,67600,68100,65142.375,16486319
5/19/22,66500,67600,66500,67500,64568.43359,17073727
5/20/22,67800,68400,67700,68000,65046.70703,12109671
5/23/22,68800,68800,67600,67900,64951.0625,13684088
5/24/22,67500,67700,66500,66500,63611.85938,15482576
5/25/22,66700,67100,65900,66400,63516.19922,15150490
5/26/22,66300,67200,65500,65900,63037.92578,15970890
5/27/22,66700,66900,66200,66500,63611.85938,11405555
5/30/22,67500,67800,66900,67700,64759.75,14255484
5/31/22,67500,67500,66700,67400,64472.78906,24365002
6/2/22,66600,67000,66400,66700,63803.18359,14959443
6/3/22,67200,67300,66800,66800,63898.83203,8222883
6/7/22,66200,66400,65400,65500,62655.29297,19355755
6/8/22,65400,65700,65300,65300,62463.97656,12483180
6/9/22,65100,65200,64500,65200,62368.32813,25790725
6/10/22,64000,64400,63800,63800,61029.12891,22193552
6/13/22,62400,62800,62100,62100,59402.95703,22157816
6/14/22,61200,62200,61100,61900,59211.64453,24606419
6/15/22,61300,61500,60200,60700,58063.76172,26811224
6/16/22,61300,61800,60500,60900,58255.07422,23394895
6/17/22,59400,59900,59400,59800,57202.85547,29053450
6/20/22,59800,59900,58100,58700,56150.625,34111306
6/21/22,58700,59200,58200,58500,55959.30859,25148109
6/22/22,59000,59100,57600,57600,55098.39453,23334687
6/23/22,57700,58000,56800,57400,54907.08203,28338608
6/24/22,57900,59100,57700,58400,55863.64844,23256103
6/27/22,59000,59900,58300,58800,56246.28516,18122236
6/28/22,59200,59500,58700,59400,56820.22266,13540538
6/29/22,58500,58800,58000,58000,55820.27344,14677138
6/30/22,57200,57600,57000,57000,54857.85547,18915142
7/1/22,56900,57500,55900,56200,54087.91406,24982097
7/4/22,56100,57400,55700,57100,54954.09375,17807126
7/5/22,57600,58200,57200,57200,55050.33594,14216539
7/6/22,57300,57300,56400,56400,54280.40625,16820461
7/7/22,56400,58700,56300,58200,56012.75391,21322833
7/8/22,58600,59300,58200,58700,56493.96094,15339271
7/11/22,59300,59600,58700,58800,56590.20313,13042624
7/12/22,58600,58700,58100,58100,55916.51563,9336061
7/13/22,58300,58600,58000,58000,55820.27344,10841315
7/14/22,57500,58200,57400,57500,55339.05859,15067012
7/15/22,58400,60000,58100,60000,57745.10547,18685583
7/18/22,60600,62000,60500,61900,59573.70313,20832517
7/19/22,61400,61500,60200,60900,58611.28125,15248261
7/20/22,61800,62100,60500,60500,58226.31641,16782238
7/21/22,61100,61900,60700,61800,59477.46094,12291374
7/22/22,61800,62200,61200,61300,58996.25391,10261310
7/25/22,60900,61900,60800,61100,58803.76563,9193681
7/26/22,60800,61900,60800,61700,59381.21484,6597211
7/27/22,61300,61900,61200,61800,59477.46094,7320997
7/28/22,62300,62600,61600,61900,59573.70313,10745302
7/29/22,62400,62600,61300,61400,59092.49609,15093120
8/1/22,61000,61700,60300,61300,58996.25391,13154816
8/2/22,61200,61900,61000,61700,59381.21484,13614895
8/3/22,61600,61600,61000,61300,58996.25391,10053861
8/4/22,61700,61800,61200,61500,59188.73828,9125439
8/5/22,61700,61900,61200,61500,59188.73828,9567620
8/8/22,61400,61400,60600,60800,58515.03906,11313150
8/9/22,60600,60700,59600,60000,57745.10547,18251170
8/10/22,58900,59200,58600,59100,56878.92969,18084349
8/11/22,59600,60000,59300,59900,57648.85938,15141941
8/12/22,59500,60700,59400,60200,57937.59375,10786658
8/16/22,60500,61600,60300,61000,58707.52344,15036727
8/17/22,61100,61200,60300,60400,58130.07422,9061518
8/18/22,60300,61900,60000,61500,59188.73828,16372754
8/19/22,61400,61600,60600,60900,58611.28125,6923679
8/22/22,60300,60400,59800,60000,57745.10547,8259865
8/23/22,59000,59600,59000,59100,56878.92969,9041629
8/24/22,59200,59500,59000,59000,56782.69141,8888486
8/25/22,59200,59700,59000,59700,57456.38281,5767902
8/26/22,60300,60900,59900,60000,57745.10547,9499995
8/29/22,58700,58900,58600,58600,56397.72266,9841329
8/30/22,58700,59000,58300,58800,56590.20313,9690044
8/31/22,58200,59900,58200,59700,57456.38281,14203512
9/1/22,58700,58900,58300,58400,56205.23438,14905777
9/2/22,58300,58600,57500,57500,55339.05859,15040310
9/5/22,57400,57800,56800,57100,54954.09375,11425977
9/6/22,57200,57600,56900,57100,54954.09375,7503086
9/7/22,56700,56700,55900,56000,53895.43359,17384854
9/8/22,56200,56400,55600,55600,53510.46875,18000016
9/13/22,57000,58500,56800,58100,55916.51563,17166581
9/14/22,56200,57200,56100,56800,54665.36719,12524961
9/15/22,57000,57100,56000,56000,53895.43359,11664819
9/16/22,55600,56400,55500,56200,54087.91406,13456503
9/19/22,56300,57000,56000,56400,54280.40625,12278653
9/20/22,56400,57000,55800,55800,53702.95313,14041465
9/21/22,55400,55500,55000,55300,53221.74219,11863700
9/22/22,54600,54700,54300,54400,52355.5625,12786510
9/23/22,54400,54900,54200,54500,52451.80469,10555964
9/26/22,53700,54200,53600,53900,51874.35547,15008449
9/27/22,53800,54200,53500,54200,52163.07813,16631289
9/28/22,53900,54400,52500,52900,50911.9375,19991129
9/29/22,53300,53700,52600,52600,50971.04688,13882080
9/30/22,52300,53600,51800,53100,51455.5625,22503249
10/4/22,55300,55400,54500,55200,53490.52734,19148435
10/5/22,56900,57200,55400,56000,54265.75391,22458970
10/6/22,56700,57300,56300,56300,54556.46094,14944446
10/7/22,55900,56900,55200,56200,54459.55859,16886813
10/11/22,54400,55700,54000,55400,53684.33203,21437877
10/12/22,55700,57000,55200,55800,54071.94922,18408910
10/13/22,55400,56100,55200,55200,53490.52734,13784602
10/14/22,56200,56500,55800,56300,54556.46094,12924326
10/17/22,55800,57000,55700,56600,54847.17188,13641878
10/18/22,56700,57100,55800,56500,54750.26953,14820702
10/19/22,56700,56900,55700,55800,54071.94922,12660652
10/20/22,55200,56000,55100,55500,53781.24219,17107653
10/21/22,55100,56300,55100,55900,54168.85156,11456060
10/24/22,57000,57500,56700,57500,55719.29688,16944503
10/25/22,57000,58600,57000,57700,55913.10938,17405678
10/26/22,58000,59600,57700,59400,57560.46094,20824967
10/27/22,59700,60100,58900,59500,57657.35938,21756712
10/28/22,58900,59200,57200,57300,55525.49609,20924937
10/31/22,58100,59900,58000,59400,57560.46094,18999514
11/1/22,59900,60300,59500,60000,58141.87891,17201647
11/2/22,59700,60000,59300,59600,57754.26172,13202919
11/3/22,58600,59800,58100,59200,57366.65234,17492162
11/4/22,59100,59500,58400,59400,57560.46094,12445841
11/7/22,59700,60300,59400,60200,58335.6875,12437246
11/8/22,60500,61900,60500,61800,59886.13672,18273898
11/9/22,62000,62200,61300,62000,60079.94141,14045592
11/10/22,61400,61500,60400,60400,58529.49219,21087633
11/11/22,63100,63200,62300,62900,60952.07031,20037163
11/14/22,62900,62900,61700,61900,59983.03906,15973416
11/15/22,62200,62500,61600,62400,60467.55469,12310986
11/16/22,62400,62700,61700,62700,60758.26172,12909260
11/17/22,62000,62000,61300,61400,59498.52734,13298296
11/18/22,61800,62400,61400,61800,59886.13672,12236503
11/21/22,61400,61800,60800,61400,59498.52734,9378097
11/22/22,60900,61200,60300,60600,58723.29688,9411289
11/23/22,61200,61300,60700,61000,59110.90625,8765050
11/24/22,61200,61700,60900,61400,59498.52734,8125010
11/25/22,61400,61700,60800,61000,59110.90625,6677933
11/28/22,60500,60500,59800,60100,58238.78125,8589032
11/29/22,59900,60600,59800,60600,58723.29688,7014160
11/30/22,60400,62200,60200,62200,60273.74609,19768903
12/1/22,63100,63200,62300,62600,60661.35938,16631445
12/2/22,62500,62500,60400,60400,58529.49219,15331184
12/5/22,60900,61100,60000,60300,58432.58984,13767787
12/6/22,59800,60100,59200,59200,57366.65234,13888300
12/7/22,58800,59600,58500,58900,57075.94531,12100662
12/8/22,58700,59200,58600,59200,57366.65234,12986815
12/9/22,59300,60600,59300,60400,58529.49219,10529632
12/12/22,59900,60000,59400,59500,57657.35938,9036472
12/13/22,59600,60300,59400,59700,57851.17188,9040873
12/14/22,59800,60600,59800,60500,58626.39453,8207485
12/15/22,59800,60200,59300,59300,57463.55859,8716039
12/16/22,58300,59500,58300,59500,57657.35938,13033596
12/19/22,59500,59900,59100,59500,57657.35938,7696187
12/20/22,59000,59100,58500,58600,56785.23828,9284761
12/21/22,58700,59100,58000,58000,56203.82031,10356971
12/22/22,58100,59100,58100,59100,57269.75,10720630
12/23/22,58200,58400,57700,58100,56300.72266,9829407
12/26/22,58000,58100,57700,57900,56106.91406,6756411
12/27/22,58000,58400,57900,58100,56300.72266,10667027
12/28/22,57600,57600,56400,56600,55190.08984,14665410
12/29/22,56000,56200,55300,55300,53922.47656,11295935
1/2/23,55500,56100,55200,55500,54117.49609,10031448
1/3/23,55400,56000,54500,55400,54019.98438,13547030
1/4/23,55700,58000,55600,57800,56360.19922,20188071
1/5/23,58200,58800,57600,58200,56750.23047,15682826
1/6/23,58300,59400,57900,59000,57530.30859,17334989
1/9/23,59700,60700,59600,60700,59187.95703,18640107
1/10/23,60200,61100,59900,60400,58895.43359,14859797
1/11/23,61000,61200,60300,60500,58992.94141,12310751
1/12/23,61100,61200,59900,60500,58992.94141,16102561
1/13/23,60500,61200,60400,60800,59285.46875,12510328
1/16/23,61300,61600,60800,61100,59577.99609,10039972
1/17/23,61200,61500,60600,61000,59480.48828,9831456
1/18/23,60700,61000,59900,60400,58895.43359,11584041
1/19/23,60500,61500,60400,61500,59968.03516,12808490
1/20/23,62100,62300,61100,61800,60260.55859,9646327
1/25/23,63500,63700,63000,63300,61723.19531,39217
1/26/23,63800,63900,63300,63800,62210.73828,54188
1/27/23,64400,65000,63900,64600,62990.8125,44282
1/30/23,64900,64900,63100,63300,61723.19531,59628
1/31/23,63500,63700,61000,61400,59870.52734,163847
2/1/23,62600,62700,61000,61000,59480.48828,98585
2/2/23,63200,63900,62600,63500,61918.21094,65992
2/3/23,63900,64000,63000,63500,61918.21094,47567
2/6/23,62800,63000,61600,61600,60065.53906,144104
2/7/23,61900,62500,61600,62000,60455.57813,32873
2/8/23,62800,63300,62400,63100,61528.17969,42558
2/9/23,63000,63300,62300,63300,61723.19531,48035
2/10/23,62600,63000,62400,62900,61333.16016,44786
